5280,5946,5512,6966,7879,5949,6329,6368,5920,6159,6520,7197,5949,5894,7039,6857,
5320,5957,5495,6938,7853,5964,6338,6357,5899,6151,6509,7226,5971,5893,7035,6878,
5297,5229,5525,7045,7976,5976,6362,6382,5947,6155,6512,7228,5968,5927,7039,6790,
5288,5229,5509,6950,7967,5978,6362,6376,5943,6166,6514,7242,5963,6187,7055,6798,
5296,5237,5522,7070,7984,5974,6368,6383,5935,6175,6521,7233,5956,5932,7040,6812,
5290,5232,5531,7051,8006,5981,6356,6391,5946,6178,6491,7239,5977,5913,7049,6804,
5292,5218,5533,7064,8028,5983,6333,6381,5945,6139,6469,7245,5974,5900,7044,6817,
5293,5247,5515,7069,8027,5984,6366,6388,5960,6180,6513,7269,5991,5942,7061,6835,
5286,5248,5535,7089,8053,5985,6359,6376,5949,6087,6453,7243,5924,5946,7049,5721,
5300,5239,5532,7081,8054,5986,6349,6392,5955,6185,6461,7233,5923,5992,7050,5717,
5310,5251,5563,7109,8068,6016,6366,6393,5951,6147,6469,7237,5968,6524,7058,6841,
5300,5276,5576,7009,8009,6034,6381,6380,5935,6200,6501,7263,6110,7603,7015,6895,
5336,5588,5577,7047,8046,6087,6361,6363,5886,6194,6486,7255,6139,6624,7015,6928,
5345,5594,5595,7015,8034,6076,6371,6377,5885,6230,6431,7280,6050,6842,7012,6927,
5319,5562,5490,6942,8015,6033,6343,6377,5886,6226,6493,7268,6050,7083,7017,6936,
5335,5603,5597,6999,8025,6076,6346,6376,5913,6233,6431,7272,6041,6805,7009,6930,
5357,5609,5583,7036,8052,6055,6373,6386,5951,6207,6497,7234,6013,6492,7018,6862,
5360,6019,5563,7096,8071,5976,6368,6375,5938,6192,6388,7229,6041,5925,7041,5718,
5367,5986,5540,7020,8083,5997,6387,6393,5941,6191,6519,7266,6093,5934,7057,6717,
5355,6028,5551,7157,8079,6003,6384,6396,5960,6173,6480,7264,6078,6773,7075,6814,
5377,5993,5558,7170,8096,5967,6388,6402,5973,6178,6531,7260,6075,6941,7057,6806,
5351,6011,5585,7196,8111,6031,6368,6376,5958,6197,6454,7263,6110,6474,7027,6864,
5331,5578,5607,7024,8015,6090,6358,6371,5880,6218,6501,7265,6151,7637,7021,6922,
5333,5993,5597,7032,8027,6064,6361,6364,5869,6214,6449,7271,6147,5920,7004,6913,
